"Pid","ModuleName","FileName","BaseAddress","ModuleSize","FileDescription","FileVersion","CompanyName","ProductName"
"29792","WINHTTP.dll","C:\Windows\SYSTEM32\WINHTTP.dll","0x7FFF020D0000","1212416","Windows HTTP 服务","10.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"29792","dhcpcsvc.DLL","C:\Windows\SYSTEM32\dhcpcsvc.DLL","0x7FFF01F30000","151552","DHCP 客户端服务","10.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"29792","cfgmgr32.dll","C:\Windows\SYSTEM32\cfgmgr32.dll","0x7FFF08900000","335872","Configuration Manager DLL","10.0.26100.8972 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"29792","sechost.dll","C:\Windows\System32\sechost.dll","0x7FFF09A20000","696320","Host for SCM/SDDL/LSA Lookup APIs","10.0.26100.1 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"29792","dbgcore.DLL","C:\Windows\SYSTEM32\dbgcore.DLL","0x7FFEE5800000","241664","Windows Core Debugging Helpers","10.0.26100.8972 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"29792","DPAPI.DLL","C:\Windows\SYSTEM32\DPAPI.DLL","0x7FFF08980000","40960","Data Protection API","10.0.26100.8521 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"29792","SSPICLI.DLL","C:\Windows\SYSTEM32\SSPICLI.DLL","0x7FFF07C90000","299008","Security Support Provider Interface","10.0.26100.8972 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"29792","MSASN1.dll","C:\Windows\SYSTEM32\MSASN1.dll","0x7FFF08400000","77824","ASN.1 Runtime APIs","10.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"29792","bcryptPrimitives.dll","C:\Windows\System32\bcryptPrimitives.dll","0x7FFF09630000","704512","Windows Cryptographic Primitives Library","10.0.26100.9168 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"29792","powrprof.dll","C:\Windows\SYSTEM32\powrprof.dll","0x7FFF089D0000","385024","电源配置文件帮助程序 DLL","10.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"29792","UMPDC.dll","C:\Windows\SYSTEM32\UMPDC.dll","0x7FFF089B0000","86016","User Mode Power Dependency Coordinator","10.0.26100.8972 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"29792","USER32.dll","C:\Windows\System32\USER32.dll","0x7FFF09850000","1859584","多用户 Windows 用户 API 客户端 DLL","10.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"29792","win32u.dll","C:\Windows\System32\win32u.dll","0x7FFF09340000","159744","Win32u","10.0.26100.9168 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"29792","GDI32.dll","C:\Windows\System32\GDI32.dll","0x7FFF0B1E0000","176128","GDI Client DLL","10.0.26100.8328 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"29792","gdi32full.dll","C:\Windows\System32\gdi32full.dll","0x7FFF09500000","1216512","GDI Client DLL","10.0.26100.9168 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"29792","IMM32.DLL","C:\Windows\System32\IMM32.DLL","0x7FFF0A510000","204800","Multi-User Windows IMM32 API Client DLL","10.0.26100.8521 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"29792","uxtheme.dll","C:\Windows\system32\uxtheme.dll","0x7FFF04E80000","688128","Microsoft UxTheme 库","10.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"29792","mswsock.dll","C:\Windows\system32\mswsock.dll","0x7FFF07F70000","442368","Microsoft Windows Sockets 2.0 服务提供程序","10.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"29792","SHELL32.dll","C:\Windows\System32\SHELL32.dll","0x7FFF0A5A0000","7897088","Windows Shell 公用 DLL","10.0.26100.8972 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"29792","ADVAPI32.dll","C:\Windows\System32\ADVAPI32.dll","0x7FFF0B400000","770048","高级 Windows 32 基本 API","10.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"29792","ntmarta.dll","C:\Windows\SYSTEM32\ntmarta.dll","0x7FFF07B10000","221184","Windows NT MARTA 提供程序","10.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"29792","ole32.dll","C:\Windows\System32\ole32.dll","0x7FFF0B940000","1675264","用于 Windows 的 Microsoft OLE","10.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"29792","kernel.appcore.dll","C:\Windows\SYSTEM32\kernel.appcore.dll","0x7FFF079E0000","110592","AppModel API Host","10.0.26100.8737 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"29792","clbcatq.dll","C:\Windows\System32\clbcatq.dll","0x7FFF09B60000","712704","COM+ Configuration Catalog","2001.12.10941.16384 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"29792","MMDevApi.dll","C:\Windows\System32\MMDevApi.dll","0x7FFEF7B20000","679936","MMDevice API","10.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"29792","DEVOBJ.dll","C:\Windows\System32\DEVOBJ.dll","0x7FFF088C0000","192512","Device Information Set DLL","10.0.26100.8972 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"29792","AUDIOSES.DLL","C:\Windows\SYSTEM32\AUDIOSES.DLL","0x7FFEC6560000","1798144","音频会话","10.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"29792","resourcepolicyclient.dll","C:\Windows\SYSTEM32\resourcepolicyclient.dll","0x7FFF05300000","81920","Resource Policy Client","10.0.26100.8115 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"29792","avrt.dll","C:\Windows\system32\avrt.dll","0x7FFF06700000","45056","多媒体实时运行时","10.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"29792","Windows.UI.dll","C:\Windows\System32\Windows.UI.dll","0x7FFEE3430000","1413120","Windows Runtime UI Foundation DLL","10.0.26100.7840 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"30164","HeyboxChat.exe","C:\Users\22983\AppData\Local\Qingfeng\HeyboxChat\1.56.0\HeyboxChat.exe","0x7FF6153D0000","192745472","HeyboxChat","1.31.0","heybox","HeyboxChat"
"30164","ntdll.dll","C:\Windows\SYSTEM32\ntdll.dll","0x7FFF0BB20000","2514944","NT 层 DLL","10.0.26100.8972 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"30164","KERNEL32.DLL","C:\Windows\System32\KERNEL32.DLL","0x7FFF0B210000","823296","Windows NT 基本 API 客户端 DLL","10.0.26100.8972 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"30164","KERNELBASE.dll","C:\Windows\System32\KERNELBASE.dll","0x7FFF08D30000","4190208","Windows NT 基本 API 客户端 DLL","10.0.26100.8972 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"30164","OLEAUT32.dll","C:\Windows\System32\OLEAUT32.dll","0x7FFF09E90000","888832","OLEAUT32.DLL","10.0.26100.8972 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"30164","msvcp_win.dll","C:\Windows\System32\msvcp_win.dll","0x7FFF09290000","667648","Microsoft® C Runtime Library","10.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"30164","ffmpeg.dll","C:\Users\22983\AppData\Local\Qingfeng\HeyboxChat\1.56.0\ffmpeg.dll","0x7FFDFC720000","3854336",,,,
"30164","dbghelp.dll","C:\Windows\SYSTEM32\dbghelp.dll","0x7FFF060E0000","2367488","Windows Image Helper","10.0.26100.8328 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"30164","ucrtbase.dll","C:\Windows\System32\ucrtbase.dll","0x7FFF096F0000","1359872","Microsoft® C Runtime Library","10.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"30164","combase.dll","C:\Windows\System32\combase.dll","0x7FFF09FA0000","3690496","用于 Windows 的 Microsoft COM","10.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"30164","RPCRT4.dll","C:\Windows\System32\RPCRT4.dll","0x7FFF0B2E0000","1146880","远程过程调用运行时","10.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"30164","WS2_32.dll","C:\Windows\System32\WS2_32.dll","0x7FFF0B840000","532480","Windows Socket 2.0 32 位 DLL","10.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"30164","CRYPT32.dll","C:\Windows\System32\CRYPT32.dll","0x7FFF09370000","1564672","加密 API32","10.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"30164","WINMM.dll","C:\Windows\SYSTEM32\WINMM.dll","0x7FFEF8C70000","221184","MCI API DLL","10.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"30164","WINTRUST.dll","C:\Windows\System32\WINTRUST.dll","0x7FFF09200000","536576","Microsoft Trust Verification APIs","10.0.26100.8972 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"30164","msvcrt.dll","C:\Windows\System32\msvcrt.dll","0x7FFF0B4D0000","692224","Windows NT CRT DLL","7.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"30164","IPHLPAPI.DLL","C:\Windows\SYSTEM32\IPHLPAPI.DLL","0x7FFF07300000","208896","IP 帮助程序 API","10.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"30164","USERENV.dll","C:\Windows\SYSTEM32\USERENV.dll","0x7FFF08020000","204800","Userenv","10.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"30164","DWrite.dll","C:\Windows\SYSTEM32\DWrite.dll","0x7FFF05D20000","2519040","Microsoft DirectX 版式服务","10.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"30164","VERSION.dll","C:\Windows\SYSTEM32\VERSION.dll","0x7FFF022C0000","45056","Version Checking and File Installation Libraries","10.0.26100.1150 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"30164","Secur32.dll","C:\Windows\SYSTEM32\Secur32.dll","0x7FFF07700000","53248","Security Support Provider Interface","10.0.26100.7705 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"30164","WINSPOOL.DRV","C:\Windows\SYSTEM32\WINSPOOL.DRV","0x7FFEE3690000","716800","Windows 后台处理程序驱动程序","10.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"30164","WINHTTP.dll","C:\Windows\SYSTEM32\WINHTTP.dll","0x7FFF020D0000","1212416","Windows HTTP 服务","10.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"30164","dhcpcsvc.DLL","C:\Windows\SYSTEM32\dhcpcsvc.DLL","0x7FFF01F30000","151552","DHCP 客户端服务","10.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"30164","sechost.dll","C:\Windows\System32\sechost.dll","0x7FFF09A20000","696320","Host for SCM/SDDL/LSA Lookup APIs","10.0.26100.1 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"30164","shcore.dll","C:\Windows\System32\shcore.dll","0x7FFF09C20000","1019904","SHCORE","10.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"30164","cfgmgr32.dll","C:\Windows\SYSTEM32\cfgmgr32.dll","0x7FFF08900000","335872","Configuration Manager DLL","10.0.26100.8972 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"30164","dbgcore.DLL","C:\Windows\SYSTEM32\dbgcore.DLL","0x7FFEE5800000","241664","Windows Core Debugging Helpers","10.0.26100.8972 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"30164","DPAPI.DLL","C:\Windows\SYSTEM32\DPAPI.DLL","0x7FFF08980000","40960","Data Protection API","10.0.26100.8521 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"30164","SSPICLI.DLL","C:\Windows\SYSTEM32\SSPICLI.DLL","0x7FFF07C90000","299008","Security Support Provider Interface","10.0.26100.8972 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"30164","MSASN1.dll","C:\Windows\SYSTEM32\MSASN1.dll","0x7FFF08400000","77824","ASN.1 Runtime APIs","10.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"30164","bcryptPrimitives.dll","C:\Windows\System32\bcryptPrimitives.dll","0x7FFF09630000","704512","Windows Cryptographic Primitives Library","10.0.26100.9168 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"30164","powrprof.dll","C:\Windows\SYSTEM32\powrprof.dll","0x7FFF089D0000","385024","电源配置文件帮助程序 DLL","10.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"30164","UMPDC.dll","C:\Windows\SYSTEM32\UMPDC.dll","0x7FFF089B0000","86016","User Mode Power Dependency Coordinator","10.0.26100.8972 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"30164","USER32.dll","C:\Windows\System32\USER32.dll","0x7FFF09850000","1859584","多用户 Windows 用户 API 客户端 DLL","10.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"30164","win32u.dll","C:\Windows\System32\win32u.dll","0x7FFF09340000","159744","Win32u","10.0.26100.9168 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"30164","GDI32.dll","C:\Windows\System32\GDI32.dll","0x7FFF0B1E0000","176128","GDI Client DLL","10.0.26100.8328 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"30164","gdi32full.dll","C:\Windows\System32\gdi32full.dll","0x7FFF09500000","1216512","GDI Client DLL","10.0.26100.9168 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"30164","IMM32.DLL","C:\Windows\System32\IMM32.DLL","0x7FFF0A510000","204800","Multi-User Windows IMM32 API Client DLL","10.0.26100.8521 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"30164","uxtheme.dll","C:\Windows\system32\uxtheme.dll","0x7FFF04E80000","688128","Microsoft UxTheme 库","10.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"30164","mswsock.dll","C:\Windows\system32\mswsock.dll","0x7FFF07F70000","442368","Microsoft Windows Sockets 2.0 服务提供程序","10.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"30164","SHELL32.dll","C:\Windows\System32\SHELL32.dll","0x7FFF0A5A0000","7897088","Windows Shell 公用 DLL","10.0.26100.8972 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"30164","ADVAPI32.dll","C:\Windows\System32\ADVAPI32.dll","0x7FFF0B400000","770048","高级 Windows 32 基本 API","10.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"30164","ntmarta.dll","C:\Windows\SYSTEM32\ntmarta.dll","0x7FFF07B10000","221184","Windows NT MARTA 提供程序","10.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"30164","kernel.appcore.dll","C:\Windows\SYSTEM32\kernel.appcore.dll","0x7FFF079E0000","110592","AppModel API Host","10.0.26100.8737 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"30164","get_endpoint_info.node","C:\Users\22983\AppData\Local\Qingfeng\HeyboxChat\1.56.0\resources\versions\1.56.0\app\addon\get_endpoint_info.node","0x7FFE59800000","507904",,,,
"30164","ole32.dll","C:\Windows\System32\ole32.dll","0x7FFF0B940000","1675264","用于 Windows 的 Microsoft OLE","10.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"30164","gdiplus.dll","C:\Windows\WinSxS\amd64_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.26100.9168_none_6ef70e683dc39227\gdiplus.dll","0x7FFEE55E0000","1945600","Microsoft GDI+","10.0.26100.9168 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"31148","HeyboxChat.exe","C:\Users\22983\AppData\Local\Qingfeng\HeyboxChat\1.56.0\HeyboxChat.exe","0x7FF6153D0000","192745472","HeyboxChat","1.31.0","heybox","HeyboxChat"
"31148","ntdll.dll","C:\Windows\SYSTEM32\ntdll.dll","0x7FFF0BB20000","2514944","NT 层 DLL","10.0.26100.8972 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"31148","KERNEL32.DLL","C:\Windows\System32\KERNEL32.DLL","0x7FFF0B210000","823296","Windows NT 基本 API 客户端 DLL","10.0.26100.8972 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"31148","KERNELBASE.dll","C:\Windows\System32\KERNELBASE.dll","0x7FFF08D30000","4190208","Windows NT 基本 API 客户端 DLL","10.0.26100.8972 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"31148","OLEAUT32.dll","C:\Windows\System32\OLEAUT32.dll","0x7FFF09E90000","888832","OLEAUT32.DLL","10.0.26100.8972 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"31148","msvcp_win.dll","C:\Windows\System32\msvcp_win.dll","0x7FFF09290000","667648","Microsoft® C Runtime Library","10.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"31148","ucrtbase.dll","C:\Windows\System32\ucrtbase.dll","0x7FFF096F0000","1359872","Microsoft® C Runtime Library","10.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"31148","ffmpeg.dll","C:\Users\22983\AppData\Local\Qingfeng\HeyboxChat\1.56.0\ffmpeg.dll","0x7FFDFC720000","3854336",,,,
"31148","dbghelp.dll","C:\Windows\SYSTEM32\dbghelp.dll","0x7FFF060E0000","2367488","Windows Image Helper","10.0.26100.8328 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"31148","combase.dll","C:\Windows\System32\combase.dll","0x7FFF09FA0000","3690496","用于 Windows 的 Microsoft COM","10.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"31148","RPCRT4.dll","C:\Windows\System32\RPCRT4.dll","0x7FFF0B2E0000","1146880","远程过程调用运行时","10.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"31148","WS2_32.dll","C:\Windows\System32\WS2_32.dll","0x7FFF0B840000","532480","Windows Socket 2.0 32 位 DLL","10.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"31148","WINMM.dll","C:\Windows\SYSTEM32\WINMM.dll","0x7FFEF8C70000","221184","MCI API DLL","10.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"31148","CRYPT32.dll","C:\Windows\System32\CRYPT32.dll","0x7FFF09370000","1564672","加密 API32","10.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"31148","WINTRUST.dll","C:\Windows\System32\WINTRUST.dll","0x7FFF09200000","536576","Microsoft Trust Verification APIs","10.0.26100.8972 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"31148","msvcrt.dll","C:\Windows\System32\msvcrt.dll","0x7FFF0B4D0000","692224","Windows NT CRT DLL","7.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"31148","IPHLPAPI.DLL","C:\Windows\SYSTEM32\IPHLPAPI.DLL","0x7FFF07300000","208896","IP 帮助程序 API","10.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"31148","USERENV.dll","C:\Windows\SYSTEM32\USERENV.dll","0x7FFF08020000","204800","Userenv","10.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"31148","VERSION.dll","C:\Windows\SYSTEM32\VERSION.dll","0x7FFF022C0000","45056","Version Checking and File Installation Libraries","10.0.26100.1150 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"31148","DWrite.dll","C:\Windows\SYSTEM32\DWrite.dll","0x7FFF05D20000","2519040","Microsoft DirectX 版式服务","10.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"31148","WINSPOOL.DRV","C:\Windows\SYSTEM32\WINSPOOL.DRV","0x7FFEE3690000","716800","Windows 后台处理程序驱动程序","10.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"31148","Secur32.dll","C:\Windows\SYSTEM32\Secur32.dll","0x7FFF07700000","53248","Security Support Provider Interface","10.0.26100.7705 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"31148","WINHTTP.dll","C:\Windows\SYSTEM32\WINHTTP.dll","0x7FFF020D0000","1212416","Windows HTTP 服务","10.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"31148","shcore.dll","C:\Windows\System32\shcore.dll","0x7FFF09C20000","1019904","SHCORE","10.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"31148","sechost.dll","C:\Windows\System32\sechost.dll","0x7FFF09A20000","696320","Host for SCM/SDDL/LSA Lookup APIs","10.0.26100.1 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"31148","dhcpcsvc.DLL","C:\Windows\SYSTEM32\dhcpcsvc.DLL","0x7FFF01F30000","151552","DHCP 客户端服务","10.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"31148","cfgmgr32.dll","C:\Windows\SYSTEM32\cfgmgr32.dll","0x7FFF08900000","335872","Configuration Manager DLL","10.0.26100.8972 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"31148","dbgcore.DLL","C:\Windows\SYSTEM32\dbgcore.DLL","0x7FFEE5800000","241664","Windows Core Debugging Helpers","10.0.26100.8972 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"31148","DPAPI.DLL","C:\Windows\SYSTEM32\DPAPI.DLL","0x7FFF08980000","40960","Data Protection API","10.0.26100.8521 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"31148","SSPICLI.DLL","C:\Windows\SYSTEM32\SSPICLI.DLL","0x7FFF07C90000","299008","Security Support Provider Interface","10.0.26100.8972 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"31148","MSASN1.dll","C:\Windows\SYSTEM32\MSASN1.dll","0x7FFF08400000","77824","ASN.1 Runtime APIs","10.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"31148","bcryptPrimitives.dll","C:\Windows\System32\bcryptPrimitives.dll","0x7FFF09630000","704512","Windows Cryptographic Primitives Library","10.0.26100.9168 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"31148","powrprof.dll","C:\Windows\SYSTEM32\powrprof.dll","0x7FFF089D0000","385024","电源配置文件帮助程序 DLL","10.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"31148","UMPDC.dll","C:\Windows\SYSTEM32\UMPDC.dll","0x7FFF089B0000","86016","User Mode Power Dependency Coordinator","10.0.26100.8972 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"31148","USER32.dll","C:\Windows\System32\USER32.dll","0x7FFF09850000","1859584","多用户 Windows 用户 API 客户端 DLL","10.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"31148","win32u.dll","C:\Windows\System32\win32u.dll","0x7FFF09340000","159744","Win32u","10.0.26100.9168 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"31148","GDI32.dll","C:\Windows\System32\GDI32.dll","0x7FFF0B1E0000","176128","GDI Client DLL","10.0.26100.8328 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"31148","gdi32full.dll","C:\Windows\System32\gdi32full.dll","0x7FFF09500000","1216512","GDI Client DLL","10.0.26100.9168 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"31148","IMM32.DLL","C:\Windows\System32\IMM32.DLL","0x7FFF0A510000","204800","Multi-User Windows IMM32 API Client DLL","10.0.26100.8521 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"31148","uxtheme.dll","C:\Windows\system32\uxtheme.dll","0x7FFF04E80000","688128","Microsoft UxTheme 库","10.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"31148","mswsock.dll","C:\Windows\system32\mswsock.dll","0x7FFF07F70000","442368","Microsoft Windows Sockets 2.0 服务提供程序","10.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"31148","SHELL32.dll","C:\Windows\System32\SHELL32.dll","0x7FFF0A5A0000","7897088","Windows Shell 公用 DLL","10.0.26100.8972 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"31148","MSCTF.dll","C:\Windows\System32\MSCTF.dll","0x7FFF0B5B0000","1429504","MSCTF 服务器 DLL","10.0.26100.8875 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"37544","HeyboxChat.exe","C:\Users\22983\AppData\Local\Qingfeng\HeyboxChat\1.56.0\HeyboxChat.exe","0x7FF6153D0000","192745472","HeyboxChat","1.31.0","heybox","HeyboxChat"
"37544","ntdll.dll","C:\Windows\SYSTEM32\ntdll.dll","0x7FFF0BB20000","2514944","NT 层 DLL","10.0.26100.8972 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
"37544","KERNEL32.DLL","C:\Windows\System32\KERNEL32.DLL","0x7FFF0B210000","823296","Windows NT 基本 API 客户端 DLL","10.0.26100.8972 (WinBuild.160101.0800)","Microsoft Corporation","Microsoft® Windows® Operating System"
